,Prompt,sentiment_label,sentiment_score,question_type,question_type_score,avg_similarity,Groq_Response,Groq_Response_EN,success
1277,",,,,,, أنا دائمًا غير قادر على كبح جماح مشاعري ، وأحيانًا أغضب فجأة ، وأحيانًا أصمت فجأة ، مما يجعلني غير قادر على التنبؤ بسلوكي وأدائي ، وأشعر بالانزعاج والارتباك الشديد.,,,,,,,",negative,0.9014282822608948,causal,0.4835605919361114,0.27502927,أفهم تمامًا ما تعنيه. يبدو أنك تعاني من تغير,I understand exactly what you mean. It seems like you're suffering from a change,1
1278,",,,,,, لا يمكنني التخلص من الانغماس في التجارب السابقة المحزنة، فكلما فكرت في تلك الأحداث، أشعر بألم وخسارة شديدة.,,,,,,,",negative,0.9020789265632628,causal,0.3658307492733001,0.3291088,أفهم تمامًا ما تمر به. الانغماس في الذكريات السابقة,I fully understand what you're going through. Immersing in past memories,1
1279,",,,,,, غالبًا ما أشعر بالوحدة والعجز ، لا يوجد من أتحدث معه عن عالمي الداخلي، أشعر بأن العالم قد تخلى عني ، وهذا يجعلني أشعر بالألم الشديد واليأس.,,,,,,,",negative,0.9032641649246216,causal,0.3149381279945373,0.298433,أفهم تمامًا ما تشعر به. الشعور بالوحدة والعجز يمكن أن,I understand exactly how you feel. The feeling of loneliness and helplessness can,1
1280,",,,,,, غالبًا ما أشعر بالدونية والعجز بسبب عيوبي ، وأشعر أنني لست جيدًا بما يكفي ، ولا أستحق الحب,,,,,,,",negative,0.9414269924163818,causal,0.5640987157821655,0.29674178,أنا آسف لأنك تشعر بهذه الطريقة. من المهم أن تعرف أن,I'm sorry you feel that way. It's important to know that,0
1281,",,,,,, لدي الكثير من العمل وضغط الدراسة ، وغالبًا ما أشعر بالإرهاق ، لكنني لا أعرف كيفية الاسترخاء والتخلص من التوتر.,,,,,,,",negative,0.8031611442565918,causal,0.358036994934082,0.2790653,أفهم تمامًا مشاعرك. الشعور بالإرهاق والتوتر ي,I completely understand your feelings. The feeling of exhaustion and tension,1
1282,",,,,,, يتغير مزاجي بسرعة كبيرة، فلا يستغرق الأمر سوى فترة وجيزة من السعادة حتى يعقبها الحزن، فلماذا؟,,,,,,,",negative,0.8047603964805603,opinion,0.8410241007804871,0.23447579,يمكن أن يكون هناك عدة أسباب لمزاجك المتغير بسرعة. إلي,There can be several reasons for your rapidly changing mood. To,1
1283,",,,,,,ينفذ صبري بسهولة أكثر من الآخرين، حتى أن أصغر الأشياء تجعلني أشعر بالاكتئاب، وتدفعني إلى الوصول أقصى حد.,,,,,,,",negative,0.966739535331726,causal,0.509985089302063,0.26984006,يبدو أنك تشعر بالضغط والتوتر بشكل مستمر، حتى أن أص,"It seems you're feeling pressured and tense all the time, even that your",1
1284,",,,,,, في كل مرة أفكر في الذهاب إلى الطبيب أو زيارة المعالج أشعر بالخوف وعدم الأمان ، أخشى أن يتم الكشف عن مشاكلي والحكم عليها من قبل الآخرين ، وهذا الخوف يمنعني من طلب المساعدة.,,,,,,,",negative,0.8931730389595032,causal,0.4837673008441925,0.3075109,من الشائع أن تشعر بالخوف والقلق عند التفكير في زيارة الطبي,It's common to feel fear and anxiety when thinking about visiting a doctor.,1
1285,",,,,,, لقد واجهت الكثير من النكسات والظلم في مكان العمل مما يجعلني أشعر بالإحباط الشديد واليأس في حياتي,,,,,,,",negative,0.9735671281814576,opinion,0.374130368232727,0.30068746,إليك بعض النصائح التي قد تساعدك على التعامل مع هذه المشك,Here are some tips that may help you deal with this problem,1
1286,",,,,,, لقد تعرضت للتمييز من قبل زملائي في الفصل ، وأحيانًا أشعر أن الحياة لا معنى لها,,,,,,,",negative,0.985754132270813,procedural,0.372330904006958,0.32273653,أنا آسف لأنك تشعر بهذه الطريقة. التمييز يمكن أن يكون تج,I'm sorry you feel that way. Discrimination can be a,0
1287,",,,,,, أنا غير راضٍ جدًا عن جسدي ومظهري ، ودائمًا ما أنتقد نفسي وأنكر نفسي بشكل مفرط ، مما يؤثر حتى على حياتي اليومية وأنشطتي الاجتماعية,,,,,,,",negative,0.9442538619041444,opinion,0.3945903778076172,0.32064843,أنا آسف لأنك تشعر بهذه الطريقة. إن الشعور بعدم الر,I'm sorry you feel that way. Feeling unappreciated,0
1288,",,,,,, أشعر مؤخرًا بالتعب والضعف ، حتى أن صعود الدرج أمر مرهق ، يجب أن أرى طبيبًا,,,,,,,",negative,0.9730693697929382,causal,0.3839319050312042,0.24158715,أفهم أنك تشعر بالتعب والضعف، وهو شعور غير مري,"I understand that you feel tired and weak, which is an unpleasant feeling",1
1289,",,,,,, أشعر أنني لا أستطيع التحكم في مشاعري وسلوكي ، وغالبًا ما أتخذ قرارات متهورة ، هل هذا مرض نفسي؟ كيف نعالجه؟,,,,,,,",negative,0.972703218460083,opinion,0.7965360879898071,0.22397928,يمكن أن تكون المشاعر وسلوكك ناتجين عن عدة عوامل مختلفة،,Your feelings and behavior can be the result of several different factors.,1
1290,",,,,,, قمع كل المشاعر السلبية في أعماق قلبي ، لا يسمح لنفسي أن أكون ضعيفًا بعض الشيء ، لكن لا يمكنني كبح جماح نفسي,,,,,,,",negative,0.9464842081069946,opinion,0.4226313233375549,0.29323167,يبدو أنك تشعر بالضغط والتوتر، وتحاول التغلب,"It seems you're feeling pressured and tense, and you're trying to overcome",1
1291,",,,,,,نتشاجر طوال الوقت وفي كل مرة نتشاجر فيها تخرج منا الكلمات المؤلمة فانفصلنا,,,,,,,",negative,0.7668625712394714,causal,0.6935098767280579,0.27169794,أنا آسف لأنك مررت بذلك. انفصال العلاقات يمكن أن يكون,I'm sorry you went through that. Relationship breakups can be,0
1292,",,,,,,عندما يسير شياو تشانغ في الشارع، دائمًا ما يشعر أن الناس من حوله يختلسون النظر إليه، وأصبحت حالته العقلية غير مستقرة أكثر فأكثر,,,,,,,",negative,0.9685598611831664,opinion,0.5073120594024658,0.2475511,يبدو أن شياو تشانغ يعاني من مشاعر غير مريحة وعد,Xiao Chang seems to be experiencing uncomfortable and unrequited feelings,1
1293,",,,,,, أشعر أن هناك مشكلة في علاقتي الشخصية. من الصعب التواصل مع الأصدقاء وأفراد الأسرة والزملاء. في بعض الأحيان يكون هناك صراعات وشجارات. وهذا يجعلني أشعر بالإحباط الشديد والعجز. لا أعرف كيفية بناء علاقات صحية,,,,,,,",negative,0.9413749575614928,opinion,0.4890275597572326,0.17648469,أشعر بحرقة وقلق بشأن مشاكل العلاقات الشخصية التي,I feel a burning anxiety about personal relationship problems that,1
1294,",,,,,, كنت غير راضٍ عن شكلي وجسدي ، وكنت أحكم على ذاتي باستمرار وأشك في ذاتي ، مما جعلني أقل ثقة بالنفس واحترامًا لذاتي.,,,,,,,",positive,0.5316192507743835,causal,0.4518453478813171,0.31973645,شعور غير مريح للغاية. يبدو أنك كنت تمر بف,An extremely uncomfortable feeling. It seems you were going through a,1
1295,",,,,,, غالبًا ما أشعر بالوحدة والعجز ، كما لو أن لا أحد يفهمني حقًا ، وأجد صعوبة في التواصل مع الناس ، مما يزعجني ويجعل من الصعب إيجاد حل,,,,,,,",negative,0.9527723789215088,causal,0.3384933173656463,0.30223295,الوحدة والعجز يمكن أن تكونان شعورين صعبين للغاية. ي,Loneliness and helplessness can be extremely difficult feelings.,1
1296,",,,,,, بعد طلاق والدي ، كنت أعيش في منزل جدتي ، ورغم أنني أعيش مع والدتي ، إلا أنني أشعر دائمًا أنها أغرب من جدتي ، ولا أعرف كيف أتواصل معها.,,,,,,,",negative,0.7538837194442749,opinion,0.5261743068695068,0.26935375,أفهم تمامًا مشاعرك. يمكن أن تكون العلاقة مع الوالدين,I completely understand your feelings. The relationship with parents can be,1
1297,",,,,,,لدي إخفاقات أكثر من النجاحات ، وفي كثير من الأحيان أقنع نفسي أنه طالما أنني أعمل بجد ، ستكون هناك مكافآت ، لكن الحقيقة غالبًا ما تكون مخيبة للآمال,,,,,,,",negative,0.7036592364311218,opinion,0.660190761089325,0.2686434,أفهم تمامًا مشاعرك. من الطبيعي أن تشعر باليأس والإحب,I completely understand your feelings. It's natural to feel desperate and love,1
1298,",,,,,, لدي مشاعر خوف شديدة من أن شيئًا ما سيحدث ولا يمكنني تهدئة نفسي,,,,,,,",negative,0.9182980060577391,opinion,0.3965583443641662,0.25070253,أنا أفهم أنك تشعر بالخوف الشديد وعدم القدرة على,I understand that you feel extreme fear and inability to,1
1299,",,,,,, أشعر أنني كنت في حالة ارتباك ، لا أعرف ما أريد وما يجب أن أفعله ، وهذا الأمر ايزعجني كثيرًا وأحيانًا يجعلني أشعر ببعض المشاعر السلبية.,,,,,,,",negative,0.9732552766799928,opinion,0.4114128053188324,0.31695455,يبدو أنك تشعر بالارتباك والتحير حول ما تريد تحقي,It seems you are feeling confused and perplexed about what you want to achieve,1
1300,",,,,,, أشعر أحيانًا بالإحباط، ويصعب عليّ التخلص من المشاعر السلبية، كيف يمكنني تعديل حالتي النفسية؟,,,,,,,",negative,0.5395230054855347,opinion,0.4551736116409302,0.21146853,إليك بعض النصائح التي قد تساعدك على تعديل حالتك الن,Here are some tips that may help you adjust your condition,1
